topic-id,topic-name,layer,courses,topic-codes,lesson-paths,source-paths
991,Calculating the Eigenvectors of a 2x2 Matrix,76,PS1,PS1.5.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix
1833,Introduction to Curvature,76,PS1,PS1.7.2.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.2. Curvature/Lessons/7.2.1. Introduction to Curvature.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.2. Curvature/Source/7.2.1. Introduction to Curvature
1843,The Normal Distribution,76,PS1,PS1.10.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Lessons/10.1.4. The Normal Distribution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Source/10.1.4. The Normal Distribution
1910,Changing a Basis Using the Change-of-Coordinates Matrix,76,PS1,PS1.3.3.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix
1940,Tangent Lines to Level Curves,76,PS1,PS1.6.4.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.4. The Gradient Vector/Lessons/6.4.3. Tangent Lines to Level Curves.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.4. The Gradient Vector/Source/6.4.3. Tangent Lines to Level Curves
1957,Equality of Mixed Partial Derivatives,76,PS1,PS1.6.3.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Lessons/6.3.6. Equality of Mixed Partial Derivatives.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Source/6.3.6. Equality of Mixed Partial Derivatives
1964,The Characteristic Equation of a Matrix,76,PS1,PS1.5.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.4. The Characteristic Equation of a Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.4. The Characteristic Equation of a Matrix
1996,Double Integrals Over Partitioned Regions,76,PS1,PS1.8.1.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.1. Double Integrals/Lessons/8.1.7. Double Integrals Over Partitioned Regions.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.1. Double Integrals/Source/8.1.7. Double Integrals Over Partitioned Regions
2108,Line Integrals of Vector-Valued Functions Over Parametric Curves,76,PS2,PS2.5.4.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.4. Line Integrals of Vector-Valued Functions/Lessons/5.4.1. Line Integrals of Vector-Valued Functions Over Parametric Curves.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.4. Line Integrals of Vector-Valued Functions/Source/5.4.1. Line Integrals of Vector-Valued Functions Over Parametric Curves
2131,The Divergence of a Vector Field,76,PS1,PS1.7.4.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.4. Divergence and Curl/Lessons/7.4.1. The Divergence of a Vector Field.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.4. Divergence and Curl/Source/7.4.1. The Divergence of a Vector Field
2132,The Curl of a Vector Field,76,PS1,PS1.7.4.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.4. Divergence and Curl/Lessons/7.4.3. The Curl of a Vector Field.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.4. Divergence and Curl/Source/7.4.3. The Curl of a Vector Field
2530,Inverse Laplace Transforms,76,PS2,PS2.9.1.12,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Lessons/9.1.12. Inverse Laplace Transforms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Source/9.1.12. Inverse Laplace Transforms
2532,Phase Lines of First-Order ODEs,76,PS1,PS1.11.1.11,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.11. Phase Lines of First-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.11. Phase Lines of First-Order ODEs
2635,Line Integrals of Scalar Functions Over Paths Expressed as Functions of X,76,PS2,PS2.5.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.1. Line Integrals of Scalar Functions/Lessons/5.1.3. Line Integrals of Scalar Functions Over Paths Expressed as Functions of X.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.1. Line Integrals of Scalar Functions/Source/5.1.3. Line Integrals of Scalar Functions Over Paths Expressed as Functions of X
2988,Variance of Continuous Random Variables,76,PS1,PS1.9.4.8,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Lessons/9.4.8. Variance of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Source/9.4.8. Variance of Continuous Random Variables
3052,Joint Distributions for Continuous Random Variables,76,PS2,PS2.12.1.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.1. Distributions of Two Continuous Random Variables/Lessons/12.1.1. Joint Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.1. Distributions of Two Continuous Random Variables/Source/12.1.1. Joint Distributions for Continuous Random Variables
3062,Variance of Sums of Independent Random Variables,76,PS2,PS2.12.3.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.3. Expectation for Multivariate Distributions/Lessons/12.3.2. Variance of Sums of Independent Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.3. Expectation for Multivariate Distributions/Source/12.3.2. Variance of Sums of Independent Random Variables
3118,Symmetric Matrices,76,PS1,PS1.6.6.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.6. Differentiation/Lessons/6.6.5. Symmetric Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.6. Differentiation/Source/6.6.5. Symmetric Matrices
3145,Properties of Line Integrals of Scalar Functions,76,PS2,PS2.5.1.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.1. Line Integrals of Scalar Functions/Lessons/5.1.2. Properties of Line Integrals of Scalar Functions.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.1. Line Integrals of Scalar Functions/Source/5.1.2. Properties of Line Integrals of Scalar Functions
3195,Introduction to Fourier Series,76,PS2,PS2.10.2.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/10. Boundary Value Problems/10.2. Fourier Series/Lessons/10.2.1. Introduction to Fourier Series.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/10. Boundary Value Problems/10.2. Fourier Series/Source/10.2.1. Introduction to Fourier Series
3214,Percentage Points of the Standard Normal Distribution,76,PS1,PS1.10.1.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Lessons/10.1.6. Percentage Points of the Standard Normal Distribution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Source/10.1.6. Percentage Points of the Standard Normal Distribution
3237,General Solutions of First-Order Linear Systems of ODEs,76,PS2,PS2.8.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/8. Systems of Differential Equations/8.1. Systems of ODEs/Lessons/8.1.5. General Solutions of First-Order Linear Systems of ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/8. Systems of Differential Equations/8.1. Systems of ODEs/Source/8.1.5. General Solutions of First-Order Linear Systems of ODEs
3353,Modeling With the Exponential Distribution,76,PS1,PS1.10.2.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.2. The Exponential Distribution/Lessons/10.2.2. Modeling With the Exponential Distribution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.2. The Exponential Distribution/Source/10.2.2. Modeling With the Exponential Distribution
3372,Surfaces of Revolution,76,PS2,PS2.6.2.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.2. Surface Area/Lessons/6.2.5. Surfaces of Revolution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.2. Surface Area/Source/6.2.5. Surfaces of Revolution
3551,Qualitative Analysis of the Logistic Growth Equation,76,PS1,PS1.12.2.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Lessons/12.2.7. Qualitative Analysis of the Logistic Growth Equation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Source/12.2.7. Qualitative Analysis of the Logistic Growth Equation
3645,The Image of a Linear Transformation in the Cartesian Plane,76,PS1,PS1.4.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.4. The Image of a Linear Transformation in the Cartesian Plane.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.4. The Image of a Linear Transformation in the Cartesian Plane
3673,Exponential Growth and Decay Models With First-Order ODEs: Half-Life Problems,76,PS1,PS1.12.2.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Lessons/12.2.3. Exponential Growth and Decay Models With First-Order ODEs- Half-Life Problems.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Source/12.2.3. Exponential Growth and Decay Models With First-Order ODEs- Half-Life Problems
3674,Solving the Logistic Growth Equation,76,PS1,PS1.12.2.8,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Lessons/12.2.8. Solving the Logistic Growth Equation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Source/12.2.8. Solving the Logistic Growth Equation
3692,Gradient Vector Fields,76,PS1,PS1.7.3.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.3. Vector Fields/Lessons/7.3.3. Gradient Vector Fields.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.3. Vector Fields/Source/7.3.3. Gradient Vector Fields
3776,Nilpotent and Idempotent Matrices,76,PS1,PS1.5.4.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Lessons/5.4.1. Nilpotent and Idempotent Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Source/5.4.1. Nilpotent and Idempotent Matrices
3818,Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases): Applications,76,PS2,PS2.1.3.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications
3852,The Rank-Nullity Theorem in Terms of Linear Transformations,76,PS1,PS1.4.1.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.6. The Rank-Nullity Theorem in Terms of Linear Transformations.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.6. The Rank-Nullity Theorem in Terms of Linear Transformations
3926,Conditional Variance for Discrete Random Variables,76,PS2,PS2.12.3.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.3. Expectation for Multivariate Distributions/Lessons/12.3.5. Conditional Variance for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.3. Expectation for Multivariate Distributions/Source/12.3.5. Conditional Variance for Discrete Random Variables
4134,Transformations of Regions Between Curves,76,PS1,PS1.6.5.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.5. Plane Transformations/Lessons/6.5.6. Transformations of Regions Between Curves.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.5. Plane Transformations/Source/6.5.6. Transformations of Regions Between Curves
4135,Polar Coordinate Transformations,76,PS1,PS1.6.5.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.5. Plane Transformations/Lessons/6.5.5. Polar Coordinate Transformations.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.5. Plane Transformations/Source/6.5.5. Polar Coordinate Transformations
4141,Repeated Integrals in Three Dimensions,76,PS2,PS2.4.1.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.1. Repeated Integrals in Three Dimensions.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.1. Repeated Integrals in Three Dimensions
4169,The Derivative of a Multivariable Function,76,PS1,PS1.6.6.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.6. Differentiation/Lessons/6.6.4. The Derivative of a Multivariable Function.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.6. Differentiation/Source/6.6.4. The Derivative of a Multivariable Function
6369,The First Shifting Theorem of Laplace Transforms,76,PS2,PS2.9.1.10,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Lessons/9.1.10. The First Shifting Theorem of Laplace Transforms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Source/9.1.10. The First Shifting Theorem of Laplace Transforms
6370,The Second Shifting Theorem of Laplace Transforms,76,PS2,PS2.9.1.11,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Lessons/9.1.11. The Second Shifting Theorem of Laplace Transforms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Source/9.1.11. The Second Shifting Theorem of Laplace Transforms
6373,The Trapezoidal Method,76,PS2,PS2.11.3.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.3. Implicit Numerical Methods/Lessons/11.3.2. The Trapezoidal Method.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.3. Implicit Numerical Methods/Source/11.3.2. The Trapezoidal Method
6397,The ABM2 Method,76,PS2,PS2.11.2.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.2. Higher-Order Numerical Methods/Lessons/11.2.2. The ABM2 Method.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.2. Higher-Order Numerical Methods/Source/11.2.2. The ABM2 Method
6399,Order of Numerical Methods,76,PS2,PS2.11.4.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.4. Analyzing Numerical Methods/Lessons/11.4.3. Order of Numerical Methods.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.4. Analyzing Numerical Methods/Source/11.4.3. Order of Numerical Methods
6400,Euler's Method for Second-Order ODEs,76,PS2,PS2.11.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.1. Euler's Method/Lessons/11.1.5. Euler's Method for Second-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.1. Euler's Method/Source/11.1.5. Euler's Method for Second-Order ODEs
6679,Solving First-Order Linear ODEs With Exponential Forcing,76,PS1,PS1.11.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.5. Solving First-Order Linear ODEs With Exponential Forcing.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.5. Solving First-Order Linear ODEs With Exponential Forcing
6680,Solving First-Order Linear ODEs With Sinusoidal Forcing,76,PS1,PS1.11.1.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.6. Solving First-Order Linear ODEs With Sinusoidal Forcing.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.6. Solving First-Order Linear ODEs With Sinusoidal Forcing
6686,Using the Implicit Euler Method With Newton's Method,76,PS2,PS2.11.3.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.3. Implicit Numerical Methods/Lessons/11.3.4. Using the Implicit Euler Method With Newton's Method.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.3. Implicit Numerical Methods/Source/11.3.4. Using the Implicit Euler Method With Newton's Method
6693,Falling Body Problems With Quadratic Drag,76,PS1,PS1.12.3.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.4. Falling Body Problems With Quadratic Drag.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.4. Falling Body Problems With Quadratic Drag
879,Second-Order Homogeneous ODEs: Characteristic Equations With Repeated Roots,77,PS1,PS1.13.2.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.2. Second-Order Homogeneous ODEs- Characteristic Equations With Repeated Roots.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.2. Second-Order Homogeneous ODEs- Characteristic Equations With Repeated Roots
880,Second-Order Homogeneous ODEs: Characteristic Equations With Complex Roots,77,PS1,PS1.13.2.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/13.2.3. Second-Order Homogeneous ODEs- Characteristic Equations With Complex Roots.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.2. Second-Order Linear ODEs With Constant Coefficients/Source/13.2.3. Second-Order Homogeneous ODEs- Characteristic Equations With Complex Roots
1470,Mean and Variance of the Normal Distribution,77,PS1,PS1.10.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Lessons/10.1.5. Mean and Variance of the Normal Distribution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Source/10.1.5. Mean and Variance of the Normal Distribution
1788,Modeling RL Circuits With First-Order ODEs,77,PS1,PS1.12.3.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Lessons/12.3.7. Modeling RL Circuits With First-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.3. Physical Applications of First-Order ODEs/Source/12.3.7. Modeling RL Circuits With First-Order ODEs
1836,Finding Curvature Using the Cross Product,77,PS1,PS1.7.2.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.2. Curvature/Lessons/7.2.2. Finding Curvature Using the Cross Product.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.2. Curvature/Source/7.2.2. Finding Curvature Using the Cross Product
1950,Differentials,77,PS1,PS1.6.7.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.7. The Multivariable Chain Rule/Lessons/6.7.3. Differentials.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.7. The Multivariable Chain Rule/Source/6.7.3. Differentials
1966,The Invertible Matrix Theorem in Terms of Eigenvalues,77,PS1,PS1.5.1.8,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.8. The Invertible Matrix Theorem in Terms of Eigenvalues.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.8. The Invertible Matrix Theorem in Terms of Eigenvalues
1968,Diagonalizing a 2x2 Matrix,77,PS1,PS1.5.2.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.2. Diagonalization/Lessons/5.2.1. Diagonalizing a 2x2 Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.2. Diagonalization/Source/5.2.1. Diagonalizing a 2x2 Matrix
1972,The Cayley-Hamilton Theorem,77,PS1,PS1.5.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.5. The Cayley-Hamilton Theorem.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.5. The Cayley-Hamilton Theorem
1977,Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues,77,PS1,PS1.5.1.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.6. Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.6. Calculating the Eigenvectors of a 3x3 Matrix With Distinct Eigenvalues
1984,Tangent Planes to Level Surfaces,77,PS1,PS1.6.4.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.4. The Gradient Vector/Lessons/6.4.4. Tangent Planes to Level Surfaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.4. The Gradient Vector/Source/6.4.4. Tangent Planes to Level Surfaces
1998,Computing Areas Using a Change of Variables,77,PS1,PS1.8.2.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.2. Change of Variables for Double Integrals/Lessons/8.2.3. Computing Areas Using a Change of Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.2. Change of Variables for Double Integrals/Source/8.2.3. Computing Areas Using a Change of Variables
2016,Finding Complex Eigenvalues of Real 2x2 Matrices,77,PS1,PS1.5.3.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Lessons/5.3.3. Finding Complex Eigenvalues of Real 2x2 Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/5. Diagonalization of Matrices/5.3. Real Matrices With Complex Eigenvalues/Source/5.3.3. Finding Complex Eigenvalues of Real 2x2 Matrices
2030,Double Integrals in Plane Polar Coordinates,77,PS1,PS1.8.2.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.2. Change of Variables for Double Integrals/Lessons/8.2.1. Double Integrals in Plane Polar Coordinates.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.2. Change of Variables for Double Integrals/Source/8.2.1. Double Integrals in Plane Polar Coordinates
2052,Triple Integrals Over Rectangular Domains,77,PS2,PS2.4.1.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.2. Triple Integrals Over Rectangular Domains.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.2. Triple Integrals Over Rectangular Domains
2105,Orthogonal Matrices,77,PS2,PS2.1.2.8,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.8. Orthogonal Matrices.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.8. Orthogonal Matrices
