topic-id,topic-name,layer,courses,topic-codes,lesson-paths,source-paths
3836,The Rank-Nullity Theorem,75,LAL,LAL.3.4.5,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.5. The Rank-Nullity Theorem.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.5. The Rank-Nullity Theorem
3864,Sampling Distributions,75,PAS,PAS.6.1.2,"vault/MA/Mathematical-Analysis-&-Modeling/PAS/6. Parametric Inference/6.1. Mean, Variance, and Proportion/Lessons/6.1.2. Sampling Distributions.md","vault/MA/Mathematical-Analysis-&-Modeling/PAS/6. Parametric Inference/6.1. Mean, Variance, and Proportion/Source/6.1.2. Sampling Distributions"
4420,Symmetry Properties of the Standard Normal Distribution,75,PAS,PAS.4.1.3,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.3. Symmetry Properties of the Standard Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.3. Symmetry Properties of the Standard Normal Distribution
6367,Abel's Identity,75,DEQ,DEQ.3.1.8,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.8. Abel's Identity.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.8. Abel's Identity
6374,Linear Independence for Homogeneous Systems of ODEs,75,DEQ,DEQ.4.1.4,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/4. Systems of Differential Equations/4.1. Systems of ODEs/Lessons/4.1.4. Linear Independence for Homogeneous Systems of ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/4. Systems of Differential Equations/4.1. Systems of ODEs/Source/4.1.4. Linear Independence for Homogeneous Systems of ODEs
6396,The Implicit Euler Method,75,DEQ,DEQ.7.4.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.4. Implicit Numerical Methods/Lessons/7.4.1. The Implicit Euler Method.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.4. Implicit Numerical Methods/Source/7.4.1. The Implicit Euler Method
6402,The Smoothness Property of Laplace Transforms,75,DEQ,DEQ.5.1.7,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Lessons/5.1.7. The Smoothness Property of Laplace Transforms.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Source/5.1.7. The Smoothness Property of Laplace Transforms
6692,d'Alembert Differential Equations,75,DEQ,DEQ.1.2.8,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.8. d'Alembert Differential Equations.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.8. d'Alembert Differential Equations
6699,Modeling Escape Velocity With First-Order ODEs,75,DEQ,DEQ.2.3.6,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Lessons/2.3.6. Modeling Escape Velocity With First-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.3. Physical Applications of First-Order ODEs/Source/2.3.6. Modeling Escape Velocity With First-Order ODEs
6700,Modeling Mixture Problems With First-Order Linear ODEs,75,DEQ,DEQ.2.1.4,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.4. Modeling Mixture Problems With First-Order Linear ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.4. Modeling Mixture Problems With First-Order Linear ODEs
614,Second-Order Homogeneous ODEs: Characteristic Equations With Distinct Real Roots,76,DEQ,DEQ.3.2.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Lessons/3.2.1. Second-Order Homogeneous ODEs- Characteristic Equations With Distinct Real Roots.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/3. Linear Differential Equations/3.2. Second-Order Linear ODEs With Constant Coefficients/Source/3.2.1. Second-Order Homogeneous ODEs- Characteristic Equations With Distinct Real Roots
649,Inhibited Decay Models With First-Order ODEs,76,DEQ,DEQ.2.2.5,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.5. Inhibited Decay Models With First-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.5. Inhibited Decay Models With First-Order ODEs
991,Calculating the Eigenvectors of a 2x2 Matrix,76,LAL,LAL.5.1.3,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.3. Calculating the Eigenvectors of a 2x2 Matrix
1833,Introduction to Curvature,76,MVC,MVC.1.2.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.2. Curvature/Lessons/1.2.1. Introduction to Curvature.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.2. Curvature/Source/1.2.1. Introduction to Curvature
1843,The Normal Distribution,76,PAS,PAS.4.1.4,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.4. The Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.4. The Normal Distribution
1910,Changing a Basis Using the Change-of-Coordinates Matrix,76,LAL,LAL.3.3.7,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.7. Changing a Basis Using the Change-of-Coordinates Matrix
1940,Tangent Lines to Level Curves,76,MVC,MVC.2.4.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.4. The Gradient Vector/Lessons/2.4.3. Tangent Lines to Level Curves.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.4. The Gradient Vector/Source/2.4.3. Tangent Lines to Level Curves
1957,Equality of Mixed Partial Derivatives,76,MVC,MVC.2.3.6,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Lessons/2.3.6. Equality of Mixed Partial Derivatives.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Source/2.3.6. Equality of Mixed Partial Derivatives
1964,The Characteristic Equation of a Matrix,76,LAL,LAL.5.1.4,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Lessons/5.1.4. The Characteristic Equation of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.1. Eigenvectors and Eigenvalues/Source/5.1.4. The Characteristic Equation of a Matrix
1996,Double Integrals Over Partitioned Regions,76,MVC,MVC.3.2.7,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.2. Double Integrals/Lessons/3.2.7. Double Integrals Over Partitioned Regions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.2. Double Integrals/Source/3.2.7. Double Integrals Over Partitioned Regions
2108,Line Integrals of Vector-Valued Functions Over Parametric Curves,76,MVC,MVC.4.4.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.4. Line Integrals of Vector-Valued Functions/Lessons/4.4.1. Line Integrals of Vector-Valued Functions Over Parametric Curves.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.4. Line Integrals of Vector-Valued Functions/Source/4.4.1. Line Integrals of Vector-Valued Functions Over Parametric Curves
2131,The Divergence of a Vector Field,76,MVC,MVC.1.4.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.4. Divergence and Curl/Lessons/1.4.1. The Divergence of a Vector Field.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.4. Divergence and Curl/Source/1.4.1. The Divergence of a Vector Field
2132,The Curl of a Vector Field,76,MVC,MVC.1.4.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.4. Divergence and Curl/Lessons/1.4.3. The Curl of a Vector Field.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.4. Divergence and Curl/Source/1.4.3. The Curl of a Vector Field
2530,Inverse Laplace Transforms,76,DEQ,DEQ.5.1.12,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Lessons/5.1.12. Inverse Laplace Transforms.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Source/5.1.12. Inverse Laplace Transforms
2532,Phase Lines of First-Order ODEs,76,DEQ,DEQ.1.4.3,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Lessons/1.4.3. Phase Lines of First-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Source/1.4.3. Phase Lines of First-Order ODEs
2635,Line Integrals of Scalar Functions Over Paths Expressed as Functions of X,76,MVC,MVC.4.1.4,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.1. Line Integrals of Scalar Functions/Lessons/4.1.4. Line Integrals of Scalar Functions Over Paths Expressed as Functions of X.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.1. Line Integrals of Scalar Functions/Source/4.1.4. Line Integrals of Scalar Functions Over Paths Expressed as Functions of X
2838,Modeling With the Poisson Distribution,76,PAS,PAS.3.4.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Lessons/3.4.2. Modeling With the Poisson Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Source/3.4.2. Modeling With the Poisson Distribution
2988,Variance of Continuous Random Variables,76,PAS,PAS.2.1.8,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.1. Expectation of Random Variables/Lessons/2.1.8. Variance of Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.1. Expectation of Random Variables/Source/2.1.8. Variance of Continuous Random Variables
2992,Mean and Variance of the Geometric Distribution,76,PAS,PAS.3.5.3,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Lessons/3.5.3. Mean and Variance of the Geometric Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Source/3.5.3. Mean and Variance of the Geometric Distribution
2995,Introduction to Hypothesis Testing,76,PAS,PAS.8.1.1,vault/MA/Mathematical-Analysis-&-Modeling/PAS/8. Hypothesis Testing/8.1. One-Sample Procedures/Lessons/8.1.1. Introduction to Hypothesis Testing.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/8. Hypothesis Testing/8.1. One-Sample Procedures/Source/8.1.1. Introduction to Hypothesis Testing
3052,Joint Distributions for Continuous Random Variables,76,MVC;PAS,MVC.6.3.5;PAS.5.2.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.3. Random Variables/Lessons/6.3.5. Joint Distributions for Continuous Random Variables.md;vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.1. Joint Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.3. Random Variables/Source/6.3.5. Joint Distributions for Continuous Random Variables;vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.1. Joint Distributions for Continuous Random Variables
3062,Variance of Sums of Independent Random Variables,76,PAS,PAS.5.4.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.2. Variance of Sums of Independent Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.2. Variance of Sums of Independent Random Variables
3118,Symmetric Matrices,76,LAL,LAL.7.1.1,vault/MA/Mathematical-Analysis-&-Modeling/LAL/7. Quadratic Forms/7.1. Diagonalization of Symmetric Matrices/Lessons/7.1.1. Symmetric Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/7. Quadratic Forms/7.1. Diagonalization of Symmetric Matrices/Source/7.1.1. Symmetric Matrices
3145,Properties of Line Integrals of Scalar Functions,76,MVC,MVC.4.1.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.1. Line Integrals of Scalar Functions/Lessons/4.1.3. Properties of Line Integrals of Scalar Functions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.1. Line Integrals of Scalar Functions/Source/4.1.3. Properties of Line Integrals of Scalar Functions
3195,Introduction to Fourier Series,76,DEQ,DEQ.6.2.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/6. Boundary Value Problems/6.2. Fourier Series/Lessons/6.2.1. Introduction to Fourier Series.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/6. Boundary Value Problems/6.2. Fourier Series/Source/6.2.1. Introduction to Fourier Series
3214,Percentage Points of the Standard Normal Distribution,76,PAS,PAS.4.1.6,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.6. Percentage Points of the Standard Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.6. Percentage Points of the Standard Normal Distribution
3237,General Solutions of First-Order Linear Systems of ODEs,76,DEQ,DEQ.4.1.5,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/4. Systems of Differential Equations/4.1. Systems of ODEs/Lessons/4.1.5. General Solutions of First-Order Linear Systems of ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/4. Systems of Differential Equations/4.1. Systems of ODEs/Source/4.1.5. General Solutions of First-Order Linear Systems of ODEs
3280,Mean and Variance of the Bernoulli Distribution,76,PAS,PAS.3.2.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.2. The Bernoulli Distribution/Lessons/3.2.2. Mean and Variance of the Bernoulli Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.2. The Bernoulli Distribution/Source/3.2.2. Mean and Variance of the Bernoulli Distribution
3285,Modeling With the Negative Binomial Distribution,76,PAS,PAS.3.6.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Lessons/3.6.2. Modeling With the Negative Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Source/3.6.2. Modeling With the Negative Binomial Distribution
3287,Calculating Moments Using Moment-Generating Functions,76,PAS,PAS.2.2.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Lessons/2.2.2. Calculating Moments Using Moment-Generating Functions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Source/2.2.2. Calculating Moments Using Moment-Generating Functions
3350,Analyzing Slope Fields for Nonautonomous Differential Equations,76,DEQ,DEQ.1.3.6,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.6. Analyzing Slope Fields for Nonautonomous Differential Equations.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.6. Analyzing Slope Fields for Nonautonomous Differential Equations
3353,Modeling With the Exponential Distribution,76,PAS,PAS.4.3.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Lessons/4.3.2. Modeling With the Exponential Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Source/4.3.2. Modeling With the Exponential Distribution
3372,Surfaces of Revolution,76,MVC,MVC.5.2.5,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.2. Surface Area/Lessons/5.2.5. Surfaces of Revolution.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.2. Surface Area/Source/5.2.5. Surfaces of Revolution
3551,Qualitative Analysis of the Logistic Growth Equation,76,DEQ,DEQ.2.2.7,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.7. Qualitative Analysis of the Logistic Growth Equation.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.7. Qualitative Analysis of the Logistic Growth Equation
3603,Likelihood Functions for Discrete Probability Distributions,76,PAS,PAS.6.3.3,vault/MA/Mathematical-Analysis-&-Modeling/PAS/6. Parametric Inference/6.3. Maximum Likelihood/Lessons/6.3.3. Likelihood Functions for Discrete Probability Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/6. Parametric Inference/6.3. Maximum Likelihood/Source/6.3.3. Likelihood Functions for Discrete Probability Distributions
3645,The Image of a Linear Transformation in the Cartesian Plane,76,LAL,LAL.4.1.4,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.4. The Image of a Linear Transformation in the Cartesian Plane.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.4. The Image of a Linear Transformation in the Cartesian Plane
3673,Exponential Growth and Decay Models With First-Order ODEs: Half-Life Problems,76,DEQ,DEQ.2.2.3,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.3. Exponential Growth and Decay Models With First-Order ODEs- Half-Life Problems.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.3. Exponential Growth and Decay Models With First-Order ODEs- Half-Life Problems
3674,Solving the Logistic Growth Equation,76,DEQ,DEQ.2.2.8,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Lessons/2.2.8. Solving the Logistic Growth Equation.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.2. Growth and Decay Models With First-Order ODEs/Source/2.2.8. Solving the Logistic Growth Equation
3692,Gradient Vector Fields,76,MVC,MVC.1.3.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.3. Vector Fields/Lessons/1.3.3. Gradient Vector Fields.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.3. Vector Fields/Source/1.3.3. Gradient Vector Fields
3776,Nilpotent and Idempotent Matrices,76,LAL,LAL.5.4.1,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Lessons/5.4.1. Nilpotent and Idempotent Matrices.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/5. Diagonalization of Matrices/5.4. Generalized Eigenvectors/Source/5.4.1. Nilpotent and Idempotent Matrices
3818,Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases): Applications,76,LAL,LAL.6.3.5,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.3. Orthogonal Projections/Lessons/6.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.3. Orthogonal Projections/Source/6.3.5. Projecting Vectors Onto Subspaces in Euclidean Spaces (Arbitrary Bases)- Applications
3852,The Rank-Nullity Theorem in Terms of Linear Transformations,76,LAL,LAL.4.1.6,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.6. The Rank-Nullity Theorem in Terms of Linear Transformations.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.6. The Rank-Nullity Theorem in Terms of Linear Transformations
3926,Conditional Variance for Discrete Random Variables,76,PAS,PAS.5.4.5,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.5. Conditional Variance for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.5. Conditional Variance for Discrete Random Variables
4134,Transformations of Regions Between Curves,76,MVC,MVC.2.6.6,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.6. Plane Transformations/Lessons/2.6.6. Transformations of Regions Between Curves.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.6. Plane Transformations/Source/2.6.6. Transformations of Regions Between Curves
4135,Polar Coordinate Transformations,76,MVC,MVC.2.6.5,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.6. Plane Transformations/Lessons/2.6.5. Polar Coordinate Transformations.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.6. Plane Transformations/Source/2.6.5. Polar Coordinate Transformations
4141,Repeated Integrals in Three Dimensions,76,MVC,MVC.3.3.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.3. Triple Integrals/Lessons/3.3.1. Repeated Integrals in Three Dimensions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.3. Triple Integrals/Source/3.3.1. Repeated Integrals in Three Dimensions
4169,The Derivative of a Multivariable Function,76,MVC,MVC.2.7.4,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.7. Differentiation/Lessons/2.7.4. The Derivative of a Multivariable Function.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.7. Differentiation/Source/2.7.4. The Derivative of a Multivariable Function
5997,The Law of Total Expectation for Discrete Random Variables,76,PAS,PAS.5.4.7,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.7. The Law of Total Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.7. The Law of Total Expectation for Discrete Random Variables
6354,Riccati Differential Equations,76,DEQ,DEQ.1.2.6,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.6. Riccati Differential Equations.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.6. Riccati Differential Equations
6369,The First Shifting Theorem of Laplace Transforms,76,DEQ,DEQ.5.1.10,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Lessons/5.1.10. The First Shifting Theorem of Laplace Transforms.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Source/5.1.10. The First Shifting Theorem of Laplace Transforms
6370,The Second Shifting Theorem of Laplace Transforms,76,DEQ,DEQ.5.1.11,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Lessons/5.1.11. The Second Shifting Theorem of Laplace Transforms.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Source/5.1.11. The Second Shifting Theorem of Laplace Transforms
6373,The Trapezoidal Method,76,DEQ,DEQ.7.4.2,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.4. Implicit Numerical Methods/Lessons/7.4.2. The Trapezoidal Method.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.4. Implicit Numerical Methods/Source/7.4.2. The Trapezoidal Method
6397,The ABM2 Method,76,DEQ,DEQ.7.3.2,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.3. Higher-Order Numerical Methods/Lessons/7.3.2. The ABM2 Method.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.3. Higher-Order Numerical Methods/Source/7.3.2. The ABM2 Method
6399,Order of Numerical Methods,76,DEQ,DEQ.7.5.3,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.5. Analyzing Numerical Methods/Lessons/7.5.3. Order of Numerical Methods.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.5. Analyzing Numerical Methods/Source/7.5.3. Order of Numerical Methods
6400,Euler's Method for Second-Order ODEs,76,DEQ,DEQ.7.2.5,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.2. Euler's Method/Lessons/7.2.5. Euler's Method for Second-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.2. Euler's Method/Source/7.2.5. Euler's Method for Second-Order ODEs
