layer,topic-id,topic-code,topic-name,lesson-path,source-path
78,3288,PAS.2.2.4,Constructing Moment-Generating Functions for Discrete Probability Distributions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Lessons/2.2.4. Constructing Moment-Generating Functions for Discrete Probability Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Source/2.2.4. Constructing Moment-Generating Functions for Discrete Probability Distributions
79,3601,PAS.2.2.5,Constructing Moment-Generating Functions for Continuous Probability Distributions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Lessons/2.2.5. Constructing Moment-Generating Functions for Continuous Probability Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Source/2.2.5. Constructing Moment-Generating Functions for Continuous Probability Distributions
80,3070,PAS.2.2.6,Properties of Moment-Generating Functions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Lessons/2.2.6. Properties of Moment-Generating Functions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Source/2.2.6. Properties of Moment-Generating Functions
81,3293,PAS.2.2.7,The Uniqueness Property of MGFs,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Lessons/2.2.7. The Uniqueness Property of MGFs.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.2. Moment-Generating Functions/Source/2.2.7. The Uniqueness Property of MGFs
72,3010,PAS.3.1.1,The Discrete Uniform Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Lessons/3.1.1. The Discrete Uniform Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Source/3.1.1. The Discrete Uniform Distribution
75,3402,PAS.3.1.2,Mean and Variance of the Discrete Uniform Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Lessons/3.1.2. Mean and Variance of the Discrete Uniform Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Source/3.1.2. Mean and Variance of the Discrete Uniform Distribution
74,3269,PAS.3.1.3,Modeling With Discrete Uniform Distributions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Lessons/3.1.3. Modeling With Discrete Uniform Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Source/3.1.3. Modeling With Discrete Uniform Distributions
75,3071,PAS.3.2.1,The Bernoulli Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.2. The Bernoulli Distribution/Lessons/3.2.1. The Bernoulli Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.2. The Bernoulli Distribution/Source/3.2.1. The Bernoulli Distribution
76,3280,PAS.3.2.2,Mean and Variance of the Bernoulli Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.2. The Bernoulli Distribution/Lessons/3.2.2. Mean and Variance of the Bernoulli Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.2. The Bernoulli Distribution/Source/3.2.2. Mean and Variance of the Bernoulli Distribution
70,3281,PAS.3.3.1,The Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Lessons/3.3.1. The Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Source/3.3.1. The Binomial Distribution
72,1395,PAS.3.3.2,Modeling With the Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Lessons/3.3.2. Modeling With the Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Source/3.3.2. Modeling With the Binomial Distribution
77,2149,PAS.3.3.3,Mean and Variance of the Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Lessons/3.3.3. Mean and Variance of the Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Source/3.3.3. Mean and Variance of the Binomial Distribution
71,3270,PAS.3.3.4,The CDF of the Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Lessons/3.3.4. The CDF of the Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Source/3.3.4. The CDF of the Binomial Distribution
70,3282,PAS.3.4.1,The Poisson Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Lessons/3.4.1. The Poisson Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Source/3.4.1. The Poisson Distribution
76,2838,PAS.3.4.2,Modeling With the Poisson Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Lessons/3.4.2. Modeling With the Poisson Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Source/3.4.2. Modeling With the Poisson Distribution
77,2991,PAS.3.4.3,Mean and Variance of the Poisson Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Lessons/3.4.3. Mean and Variance of the Poisson Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Source/3.4.3. Mean and Variance of the Poisson Distribution
71,3274,PAS.3.4.4,The CDF of the Poisson Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Lessons/3.4.4. The CDF of the Poisson Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Source/3.4.4. The CDF of the Poisson Distribution
78,2840,PAS.3.4.5,The Poisson Approximation of the Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Lessons/3.4.5. The Poisson Approximation of the Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.4. The Poisson Distribution/Source/3.4.5. The Poisson Approximation of the Binomial Distribution
70,3284,PAS.3.5.1,The Geometric Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Lessons/3.5.1. The Geometric Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Source/3.5.1. The Geometric Distribution
75,2839,PAS.3.5.2,Modeling With the Geometric Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Lessons/3.5.2. Modeling With the Geometric Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Source/3.5.2. Modeling With the Geometric Distribution
76,2992,PAS.3.5.3,Mean and Variance of the Geometric Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Lessons/3.5.3. Mean and Variance of the Geometric Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.5. The Geometric Distribution/Source/3.5.3. Mean and Variance of the Geometric Distribution
72,3072,PAS.3.6.1,The Negative Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Lessons/3.6.1. The Negative Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Source/3.6.1. The Negative Binomial Distribution
76,3285,PAS.3.6.2,Modeling With the Negative Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Lessons/3.6.2. Modeling With the Negative Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Source/3.6.2. Modeling With the Negative Binomial Distribution
77,3273,PAS.3.6.3,Mean and Variance of the Negative Binomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Lessons/3.6.3. Mean and Variance of the Negative Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Source/3.6.3. Mean and Variance of the Negative Binomial Distribution
74,711,PAS.4.1.1,The Z-Score,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.1. The Z-Score.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.1. The Z-Score
74,265,PAS.4.1.2,The Standard Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.2. The Standard Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.2. The Standard Normal Distribution
75,4420,PAS.4.1.3,Symmetry Properties of the Standard Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.3. Symmetry Properties of the Standard Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.3. Symmetry Properties of the Standard Normal Distribution
76,1843,PAS.4.1.4,The Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.4. The Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.4. The Normal Distribution
77,1470,PAS.4.1.5,Mean and Variance of the Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.5. Mean and Variance of the Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.5. Mean and Variance of the Normal Distribution
76,3214,PAS.4.1.6,Percentage Points of the Standard Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.6. Percentage Points of the Standard Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.6. Percentage Points of the Standard Normal Distribution
78,788,PAS.4.1.7,Modeling With the Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.7. Modeling With the Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.7. Modeling With the Normal Distribution
83,3594,PAS.4.1.8,The Empirical Rule for the Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.8. The Empirical Rule for the Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.8. The Empirical Rule for the Normal Distribution
79,1633,PAS.4.1.9,Normal Approximations of Binomial Distributions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.9. Normal Approximations of Binomial Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.9. Normal Approximations of Binomial Distributions
79,2993,PAS.4.1.10,The Normal Approximation of the Poisson Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Lessons/4.1.10. The Normal Approximation of the Poisson Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.1. The Normal Distribution/Source/4.1.10. The Normal Approximation of the Poisson Distribution
77,791,PAS.4.2.1,The Continuous Uniform Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.2. The Continuous Uniform Distribution/Lessons/4.2.1. The Continuous Uniform Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.2. The Continuous Uniform Distribution/Source/4.2.1. The Continuous Uniform Distribution
78,3277,PAS.4.2.2,Mean and Variance of the Continuous Uniform Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.2. The Continuous Uniform Distribution/Lessons/4.2.2. Mean and Variance of the Continuous Uniform Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.2. The Continuous Uniform Distribution/Source/4.2.2. Mean and Variance of the Continuous Uniform Distribution
82,2990,PAS.4.2.3,Modeling With Continuous Uniform Distributions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.2. The Continuous Uniform Distribution/Lessons/4.2.3. Modeling With Continuous Uniform Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.2. The Continuous Uniform Distribution/Source/4.2.3. Modeling With Continuous Uniform Distributions
75,3074,PAS.4.3.1,The Exponential Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Lessons/4.3.1. The Exponential Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Source/4.3.1. The Exponential Distribution
76,3353,PAS.4.3.2,Modeling With the Exponential Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Lessons/4.3.2. Modeling With the Exponential Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Source/4.3.2. Modeling With the Exponential Distribution
77,3275,PAS.4.3.3,Mean and Variance of the Exponential Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Lessons/4.3.3. Mean and Variance of the Exponential Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.3. The Exponential Distribution/Source/4.3.3. Mean and Variance of the Exponential Distribution
72,3289,PAS.4.4.1,The Gamma Function,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Lessons/4.4.1. The Gamma Function.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Source/4.4.1. The Gamma Function
78,3075,PAS.4.4.2,The Gamma Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Lessons/4.4.2. The Gamma Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Source/4.4.2. The Gamma Distribution
78,3023,PAS.4.4.3,The Chi-Square Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Lessons/4.4.3. The Chi-Square Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Source/4.4.3. The Chi-Square Distribution
84,3069,PAS.4.4.4,The Student's T-Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Lessons/4.4.4. The Student's T-Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Source/4.4.4. The Student's T-Distribution
85,3060,PAS.4.4.5,The F-Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Lessons/4.4.5. The F-Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Source/4.4.5. The F-Distribution
70,3001,PAS.5.1.1,Joint Distributions for Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.1. Joint Distributions for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.1. Joint Distributions for Discrete Random Variables
71,3004,PAS.5.1.2,The Joint CDF of Two Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.2. The Joint CDF of Two Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.2. The Joint CDF of Two Discrete Random Variables
71,3002,PAS.5.1.3,Marginal Distributions for Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.3. Marginal Distributions for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.3. Marginal Distributions for Discrete Random Variables
72,3048,PAS.5.1.4,Independence of Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.4. Independence of Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.4. Independence of Discrete Random Variables
74,3003,PAS.5.1.5,Conditional Distributions for Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.5. Conditional Distributions for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.5. Conditional Distributions for Discrete Random Variables
73,2989,PAS.5.1.6,The Trinomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.6. The Trinomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.6. The Trinomial Distribution
74,5394,PAS.5.1.7,The Multinomial Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.7. The Multinomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.7. The Multinomial Distribution
76,3052,PAS.5.2.1,Joint Distributions for Continuous Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.1. Joint Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.1. Joint Distributions for Continuous Random Variables
77,3636,PAS.5.2.2,Marginal Distributions for Continuous Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.2. Marginal Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.2. Marginal Distributions for Continuous Random Variables
78,3863,PAS.5.2.3,Independence of Continuous Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.3. Independence of Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.3. Independence of Continuous Random Variables
79,3022,PAS.5.2.4,Conditional Distributions for Continuous Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.4. Conditional Distributions for Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.4. Conditional Distributions for Continuous Random Variables
79,3640,PAS.5.2.5,The Joint CDF of Two Continuous Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.5. The Joint CDF of Two Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.5. The Joint CDF of Two Continuous Random Variables
80,3866,PAS.5.2.6,Properties of the Joint CDF of Two Continuous Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.6. Properties of the Joint CDF of Two Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.6. Properties of the Joint CDF of Two Continuous Random Variables
82,918,PAS.5.2.7,The Bivariate Normal Distribution,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Lessons/5.2.7. The Bivariate Normal Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.2. Distributions of Two Continuous Random Variables/Source/5.2.7. The Bivariate Normal Distribution
73,3295,PAS.5.3.1,Linear Combinations of Binomial Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Lessons/5.3.1. Linear Combinations of Binomial Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Source/5.3.1. Linear Combinations of Binomial Random Variables
77,3296,PAS.5.3.2,Linear Combinations of Poisson Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Lessons/5.3.2. Linear Combinations of Poisson Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Source/5.3.2. Linear Combinations of Poisson Random Variables
79,3009,PAS.5.3.3,Combining Two Normally Distributed Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Lessons/5.3.3. Combining Two Normally Distributed Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Source/5.3.3. Combining Two Normally Distributed Random Variables
80,3638,PAS.5.3.4,Combining Multiple Normally Distributed Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Lessons/5.3.4. Combining Multiple Normally Distributed Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Source/5.3.4. Combining Multiple Normally Distributed Random Variables
81,3859,PAS.5.3.5,I.I.D Normal Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Lessons/5.3.5. I.I.D Normal Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.3. Linear Combinations of Random Variables/Source/5.3.5. I.I.D Normal Random Variables
73,3292,PAS.5.4.1,Expected Values of Sums and Products of Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.1. Expected Values of Sums and Products of Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.1. Expected Values of Sums and Products of Random Variables
76,3062,PAS.5.4.2,Variance of Sums of Independent Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.2. Variance of Sums of Independent Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.2. Variance of Sums of Independent Random Variables
78,3856,PAS.5.4.3,Computing Expected Values From Joint Distributions,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.3. Computing Expected Values From Joint Distributions.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.3. Computing Expected Values From Joint Distributions
75,3053,PAS.5.4.4,Conditional Expectation for Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.4. Conditional Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.4. Conditional Expectation for Discrete Random Variables
76,3926,PAS.5.4.5,Conditional Variance for Discrete Random Variables,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Lessons/5.4.5. Conditional Variance for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.4. Expectation for Multivariate Distributions/Source/5.4.5. Conditional Variance for Discrete Random Variables
