corpus_row_id,module,assignment_folder,assignment_date,assignment_code,assignment_type,lesson_file,lesson_kind,problem_number,lesson_title,lesson_id,topic_code,prerequisite_section_index,prerequisite_section_count_in_file,prerequisite_ordinal,source_line,source_relative_path,source_path,prerequisite_text,normalized_text,primary_type,secondary_types,math_subtypes,physics_topics,mastery_action,depth_level,depth_label,atomicity,has_condition_or_convention,condition_or_convention_tags,suggested_remediation,contains_math_notation,explicit_prerequisite_link,linked_target,normalized_course_frequency,duplicate_within_lesson,classification_confidence,review_flag,classification_method,classification_notes
P212-0381,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-3.md,Problem lesson,3,Angular Speed After Rotating Cups Collect Rain,212-M2-033,MTH212.M2.33,1,1,3,20,M2/2026-07-14-M2-5/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-3.md,Conservation of angular momentum when external torque is negligible,conservation of angular momentum when external torque is negligible,"Physics concept, law, or relation",Model condition or reference choice,,Torque and equilibrium | Energy and momentum | Rolling and angular momentum,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,2,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0382,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-3.md,Problem lesson,3,Angular Speed After Rotating Cups Collect Rain,212-M2-033,MTH212.M2.33,1,1,4,21,M2/2026-07-14-M2-5/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-3.md,Multiplicative-factor reasoning,multiplicative-factor reasoning,Mathematical technique,,Algebra and formula manipulation,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0383,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-4.md,Problem lesson,4,Mechanical Energy Lost When Rotating Cups Capture Rain,212-M2-034,MTH212.M2.34,1,1,1,18,M2/2026-07-14-M2-5/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-4.md,Angular momentum: $L=I\omega$,angular momentum: l=i\omega,"Physics concept, law, or relation",,,Circular and rotational motion | Energy and momentum | Rolling and angular momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0384,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-4.md,Problem lesson,4,Mechanical Energy Lost When Rotating Cups Capture Rain,212-M2-034,MTH212.M2.34,1,1,2,19,M2/2026-07-14-M2-5/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-4.md,Rotational kinetic energy: $K=\frac12I\omega^2$,rotational kinetic energy: k=\frac12i\omega^2,"Physics concept, law, or relation",,,Circular and rotational motion | Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0385,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-4.md,Problem lesson,4,Mechanical Energy Lost When Rotating Cups Capture Rain,212-M2-034,MTH212.M2.34,1,1,3,20,M2/2026-07-14-M2-5/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-4.md,Point-mass moment of inertia: $I=mr^2$,point-mass moment of inertia: i=mr^2,"Physics concept, law, or relation",,,Moment of inertia,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,2,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0386,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-4.md,Problem lesson,4,Mechanical Energy Lost When Rotating Cups Capture Rain,212-M2-034,MTH212.M2.34,1,1,4,21,M2/2026-07-14-M2-5/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-4.md,Conservation of angular momentum when external torque is negligible,conservation of angular momentum when external torque is negligible,"Physics concept, law, or relation",Model condition or reference choice,,Torque and equilibrium | Energy and momentum | Rolling and angular momentum,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,2,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0387,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-5.md,Problem lesson,5,Finding Angular Speed After a Bullet Embeds in a Rotor,212-M2-035,MTH212.M2.35,1,1,1,20,M2/2026-07-14-M2-5/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-5.md,Use $L=I\omega$ for a rigid body rotating about a fixed axis.,use l=i\omega for a rigid body rotating about a fixed axis,"Physics concept, law, or relation",Representation and spatial literacy | Model condition or reference choice,,Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,true,"Reference axis, pivot, or origin",Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0388,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-5.md,Problem lesson,5,Finding Angular Speed After a Bullet Embeds in a Rotor,212-M2-035,MTH212.M2.35,1,1,2,21,M2/2026-07-14-M2-5/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-5.md,Use $L=mvb$ for a particle whose line of motion has perpendicular distance $b$ from an axis.,use l=mvb for a particle whose line of motion has perpendicular distance b from an axis,Mathematical technique,Representation and spatial literacy,Geometry and trigonometry,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0389,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-5.md,Problem lesson,5,Finding Angular Speed After a Bullet Embeds in a Rotor,212-M2-035,MTH212.M2.35,1,1,3,22,M2/2026-07-14-M2-5/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-5.md,Recall $I=\frac12Mr^2$ for a solid uniform cylinder about its central axis.,recall i=\frac12mr^2 for a solid uniform cylinder about its central axis,"Physics concept, law, or relation",Representation and spatial literacy | Model condition or reference choice,,Moment of inertia,Recall,D1,Retrieval cue,Atomic,true,Uniform-object model,Inline reminder,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0390,M2,2026-07-14-M2-5,2026-07-14,M2-5,Lecture,Problem-5.md,Problem lesson,5,Finding Angular Speed After a Bullet Embeds in a Rotor,212-M2-035,MTH212.M2.35,1,1,4,23,M2/2026-07-14-M2-5/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-5/Lessons/Problem-5.md,Round a final result to the significant figures supported by measured data.,round a final result to the significant figures supported by measured data,Measurement and computation,,,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0391,M2,2026-07-14-M2-6,2026-07-14,M2-6,Lecture,Problem-1.md,Problem lesson,1,Predicting Angular Speed When Mass Is Added,212-M2-036,MTH212.M2.36,1,1,1,20,M2/2026-07-14-M2-6/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-6/Lessons/Problem-1.md,Use the relation $L=I\omega$ for rotation about a fixed axis.,use the relation l=i\omega for rotation about a fixed axis,"Physics concept, law, or relation",Representation and spatial literacy | Model condition or reference choice,,Circular and rotational motion,Execute,D2,Paragraph or micro-example,Atomic,true,"Reference axis, pivot, or origin",Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0392,M2,2026-07-14-M2-6,2026-07-14,M2-6,Lecture,Problem-1.md,Problem lesson,1,Predicting Angular Speed When Mass Is Added,212-M2-036,MTH212.M2.36,1,1,2,21,M2/2026-07-14-M2-6/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-6/Lessons/Problem-1.md,Recognize that mass farther from a rotation axis contributes to moment of inertia.,recognize that mass farther from a rotation axis contributes to moment of inertia,Representation and spatial literacy,"Semantic and physical interpretation | Physics concept, law, or relation | Model condition or reference choice",,Circular and rotational motion | Moment of inertia,Recognize,D3,Short focused lesson,Atomic,true,"Reference axis, pivot, or origin",Short prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0393,M2,2026-07-14-M2-6,2026-07-14,M2-6,Lecture,Problem-1.md,Problem lesson,1,Predicting Angular Speed When Mass Is Added,212-M2-036,MTH212.M2.36,1,1,3,22,M2/2026-07-14-M2-6/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-14-M2-6/Lessons/Problem-1.md,Compare positive quantities using a ratio.,compare positive quantities using a ratio,Mathematical technique,,Ratios and proportional reasoning,,Execute,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0394,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-1.md,Problem lesson,1,Comparing Rolling Objects on an Incline,212-M2-037,MTH212.M2.37,1,1,1,20,M2/2026-07-15-HW-4/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-1.md,Apply Newton's second law along an incline.,apply newton's second law along an incline,Integrated modeling schema,"Physics concept, law, or relation",,Forces and Newtonian dynamics,Execute,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0395,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-1.md,Problem lesson,1,Comparing Rolling Objects on an Incline,212-M2-037,MTH212.M2.37,1,1,2,21,M2/2026-07-15-HW-4/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-1.md,Use $\tau=I\alpha$ and the rolling-without-slipping condition $a=\alpha r$.,use \tau=i\alpha and the rolling-without-slipping condition a=\alpha r,Integrated modeling schema,"Physics concept, law, or relation | Model condition or reference choice",,Circular and rotational motion | Torque and equilibrium,Execute,D2,Paragraph or micro-example,Compound,true,No-slip constraint,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Potentially compound prerequisite; consider splitting | Focused corpus QA adjustment applied
P212-0396,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-1.md,Problem lesson,1,Comparing Rolling Objects on an Incline,212-M2-037,MTH212.M2.37,1,1,3,22,M2/2026-07-15-HW-4/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-1.md,Recognize $I=\frac12mr^2$ for a uniform solid cylinder.,recognize i=\frac12mr^2 for a uniform solid cylinder,"Physics concept, law, or relation",Model condition or reference choice,,Moment of inertia,Recognize,D1,Retrieval cue,Atomic,true,Uniform-object model,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0397,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-1.md,Problem lesson,1,Comparing Rolling Objects on an Incline,212-M2-037,MTH212.M2.37,1,1,4,23,M2/2026-07-15-HW-4/Lessons/Problem-1.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-1.md,Use $L=\frac12at^2$ for motion from rest with constant acceleration.,use l=\frac12at^2 for motion from rest with constant acceleration,"Physics concept, law, or relation",Model condition or reference choice,,Kinematics,Execute,D2,Paragraph or micro-example,Atomic,true,Fixed or constant quantity,Inline paragraph or micro-example,true,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0398,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-2.md,Problem lesson,2,Time for a Solid Cylinder to Roll Down a Ramp,212-M2-038,MTH212.M2.38,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-2.md,Newton's second law for translation and rotation,newton's second law for translation and rotation,Integrated modeling schema,"Physics concept, law, or relation",,Circular and rotational motion | Forces and Newtonian dynamics,Integrate,D5,Multi-lesson prerequisite sequence,Compound,false,,Linked prerequisite sequence or split target lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Potentially compound prerequisite; consider splitting | High-depth prerequisite should route to dedicated remediation | Focused corpus QA adjustment applied
P212-0399,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-2.md,Problem lesson,2,Time for a Solid Cylinder to Roll Down a Ramp,212-M2-038,MTH212.M2.38,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-2.md,The solid-cylinder moment of inertia $I=\frac12 mr^2$,the solid-cylinder moment of inertia i=\frac12 mr^2,"Physics concept, law, or relation",,,Moment of inertia,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0400,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-2.md,Problem lesson,2,Time for a Solid Cylinder to Roll Down a Ramp,212-M2-038,MTH212.M2.38,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-2.md,The rolling-without-slipping relation $a=\alpha r$,the rolling-without-slipping relation a=\alpha r,"Physics concept, law, or relation",Model condition or reference choice,,Circular and rotational motion,Recall,D3,Short focused lesson,Atomic,true,No-slip constraint,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0401,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-2.md,Problem lesson,2,Time for a Solid Cylinder to Roll Down a Ramp,212-M2-038,MTH212.M2.38,1,1,4,22,M2/2026-07-15-HW-4/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-2.md,Constant-acceleration kinematics from rest,constant-acceleration kinematics from rest,"Physics concept, law, or relation",Model condition or reference choice,,Kinematics,Recall,D3,Short focused lesson,Atomic,true,Fixed or constant quantity,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0402,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-2.md,Problem lesson,2,Time for a Solid Cylinder to Roll Down a Ramp,212-M2-038,MTH212.M2.38,1,1,5,23,M2/2026-07-15-HW-4/Lessons/Problem-2.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-2.md,Right-triangle sine: $\sin\theta=\frac{h}{L}$,right-triangle sine: \sin\theta=hl,Mathematical technique,Representation and spatial literacy,Geometry and trigonometry,,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0403,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-3.md,Problem lesson,3,Speed of a Rolling Solid Cylinder From Energy,212-M2-039,MTH212.M2.39,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-3.md,Gravitational potential energy: $U_g=mgh$,gravitational potential energy: ug=mgh,"Physics concept, law, or relation",,,Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0404,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-3.md,Problem lesson,3,Speed of a Rolling Solid Cylinder From Energy,212-M2-039,MTH212.M2.39,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-3.md,Translational kinetic energy: $K_{\mathrm{trans}}=\frac12mv^2$,translational kinetic energy: ktrans=\frac12mv^2,"Physics concept, law, or relation",,,Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0405,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-3.md,Problem lesson,3,Speed of a Rolling Solid Cylinder From Energy,212-M2-039,MTH212.M2.39,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-3.md,Rotational kinetic energy: $K_{\mathrm{rot}}=\frac12I\omega^2$,rotational kinetic energy: krot=\frac12i\omega^2,"Physics concept, law, or relation",,,Circular and rotational motion | Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0406,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-3.md,Problem lesson,3,Speed of a Rolling Solid Cylinder From Energy,212-M2-039,MTH212.M2.39,1,1,4,22,M2/2026-07-15-HW-4/Lessons/Problem-3.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-3.md,Rolling without slipping: $v=\omega R$,rolling without slipping: v=\omega r,"Physics concept, law, or relation",Model condition or reference choice,,Circular and rotational motion | Rolling and angular momentum,Recall,D3,Short focused lesson,Atomic,true,No-slip constraint,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0407,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-4.md,Problem lesson,4,Total Kinetic Energy From a Loss of Height,212-M2-040,MTH212.M2.40,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-4.md,Gravitational potential energy near Earth's surface: $U_g=mgy$,gravitational potential energy near earth's surface: ug=mgy,"Physics concept, law, or relation",,,Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0408,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-4.md,Problem lesson,4,Total Kinetic Energy From a Loss of Height,212-M2-040,MTH212.M2.40,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-4.md,Conservation of mechanical energy when dissipative losses are negligible,conservation of mechanical energy when dissipative losses are negligible,"Physics concept, law, or relation",Model condition or reference choice,,Energy and momentum,Recall,D1,Retrieval cue,Atomic,true,Negligible-loss or frictionless model,Inline reminder,false,false,,2,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0409,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-4.md,Problem lesson,4,Total Kinetic Energy From a Loss of Height,212-M2-040,MTH212.M2.40,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-4.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-4.md,Translational and rotational kinetic energy are both parts of total kinetic energy,translational and rotational kinetic energy are both parts of total kinetic energy,"Physics concept, law, or relation",,,Circular and rotational motion | Energy and momentum,Recall,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0410,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-5.md,Problem lesson,5,Acceleration of a Yo-Yo Pulled at Its Axle,212-M2-041,MTH212.M2.41,1,1,1,19,M2/2026-07-15-HW-4/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-5.md,Translational Newton's second law: $\sum F_x=Ma$,translational newton's second law: \sum fx=ma,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0411,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-5.md,Problem lesson,5,Acceleration of a Yo-Yo Pulled at Its Axle,212-M2-041,MTH212.M2.41,1,1,2,20,M2/2026-07-15-HW-4/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-5.md,Rotational Newton's second law about the center of mass: $\sum\tau_{\mathrm{CM}}=I\alpha$,rotational newton's second law about the center of mass: \sum\taucm=i\alpha,"Physics concept, law, or relation",,,Circular and rotational motion | Forces and Newtonian dynamics | Center of mass and density | Torque and equilibrium,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0412,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-5.md,Problem lesson,5,Acceleration of a Yo-Yo Pulled at Its Axle,212-M2-041,MTH212.M2.41,1,1,3,21,M2/2026-07-15-HW-4/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-5.md,The uniform-cylinder moment of inertia: $I=\frac12MR^2$,the uniform-cylinder moment of inertia: i=\frac12mr^2,"Physics concept, law, or relation",Model condition or reference choice,,Moment of inertia,Recall,D3,Short focused lesson,Atomic,true,Uniform-object model,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0413,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-5.md,Problem lesson,5,Acceleration of a Yo-Yo Pulled at Its Axle,212-M2-041,MTH212.M2.41,1,1,4,22,M2/2026-07-15-HW-4/Lessons/Problem-5.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-5.md,The rolling-without-slipping constraint,the rolling-without-slipping constraint,Model condition or reference choice,,,,Recall,D3,Short focused lesson,Atomic,true,No-slip constraint,Short prerequisite lesson,false,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0414,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-6.md,Problem lesson,6,Balancing a Rod and Sphere About a Support,212-M2-042,MTH212.M2.42,1,1,1,20,M2/2026-07-15-HW-4/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-6.md,The weight of an object of mass $M$ is $Mg$.,the weight of an object of mass m is mg,"Physics concept, law, or relation",,,Forces and Newtonian dynamics,Recall,D1,Retrieval cue,Atomic,false,,Inline reminder,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0415,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-6.md,Problem lesson,6,Balancing a Rod and Sphere About a Support,212-M2-042,MTH212.M2.42,1,1,2,21,M2/2026-07-15-HW-4/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-6.md,A uniform rod's center of mass is at its midpoint.,a uniform rod's center of mass is at its midpoint,"Physics concept, law, or relation",Mathematical technique | Model condition or reference choice,Geometry and trigonometry,Center of mass and density,Recall,D2,Paragraph or micro-example,Atomic,true,Uniform-object model,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0416,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-6.md,Problem lesson,6,Balancing a Rod and Sphere About a Support,212-M2-042,MTH212.M2.42,1,1,3,22,M2/2026-07-15-HW-4/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-6.md,The magnitude of a torque is $\tau=r_\perp F$.,the magnitude of a torque is \tau=r\perp f,"Physics concept, law, or relation",,,Torque and equilibrium,Recall,D3,Short focused lesson,Atomic,false,,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; corpus-level model review and spot checks,
P212-0417,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-6.md,Problem lesson,6,Balancing a Rod and Sphere About a Support,212-M2-042,MTH212.M2.42,1,1,4,23,M2/2026-07-15-HW-4/Lessons/Problem-6.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-6.md,Static equilibrium requires $\sum \tau=0$.,static equilibrium requires \sum \tau=0,"Physics concept, law, or relation",Model condition or reference choice,,Forces and Newtonian dynamics | Torque and equilibrium,Recall,D3,Short focused lesson,Atomic,true,Equilibrium or stationary condition,Short prerequisite lesson,true,false,,1,false,High,false,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0418,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-7.md,Problem lesson,7,Choosing the Rotation Axis After an Off-Center Collision,212-M2-043,MTH212.M2.43,1,1,1,20,M2/2026-07-15-HW-4/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-7.md,Interpret center of mass as a mass-weighted average position.,interpret center of mass as a mass-weighted average position,Semantic and physical interpretation,"Mathematical technique | Physics concept, law, or relation",Numeracy and arithmetic | Ratios and proportional reasoning,Center of mass and density,Interpret,D2,Paragraph or micro-example,Atomic,false,,Inline paragraph or micro-example,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Focused corpus QA adjustment applied
P212-0419,M2,2026-07-15-HW-4,2026-07-15,HW-4,Homework,Problem-7.md,Problem lesson,7,Choosing the Rotation Axis After an Off-Center Collision,212-M2-043,MTH212.M2.43,1,1,2,21,M2/2026-07-15-HW-4/Lessons/Problem-7.md,/Users/jake/Developer/study/vault/212/M2/2026-07-15-HW-4/Lessons/Problem-7.md,Recognize that an isolated collision conserves linear momentum and angular momentum.,recognize that an isolated collision conserves linear momentum and angular momentum,Integrated modeling schema,"Mathematical technique | Semantic and physical interpretation | Physics concept, law, or relation | Model condition or reference choice",Algebra and formula manipulation,Energy and momentum | Rolling and angular momentum,Recognize,D4,Full prerequisite lesson,Compound,true,System or isolation condition,Full prerequisite lesson,false,false,,1,false,Medium,true,Rule-based taxonomy v2; focused corpus QA adjustment,Potentially compound prerequisite; consider splitting | High-depth prerequisite should route to dedicated remediation | Focused corpus QA adjustment applied
